Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	TimestepsThisBatch	TimestepsSoFar
0.7253122329711914	0	15.1940298507	6.95237274212	52.0	8.0	15.1940298507	6.95237274212	6.68862	1018	1018
1.2128620147705078	1	16.606557377	5.93483378729	35.0	9.0	16.606557377	5.93483378729	6.85249	1013	2031
1.553966760635376	2	18.3636363636	8.86743508342	45.0	8.0	18.3636363636	8.86743508342	8.3081	1010	3041
1.9409523010253906	3	19.1698113208	9.43445281743	57.0	9.0	19.1698113208	9.43445281743	8.71732	1016	4057
2.2550220489501953	4	19.5576923077	9.02009180735	45.0	8.0	19.5576923077	9.02009180735	8.6345	1017	5074
2.6028459072113037	5	20.5306122449	9.28703735808	43.0	9.0	20.5306122449	9.28703735808	8.96669	1006	6080
2.983677864074707	6	19.6730769231	9.00794767424	51.0	9.0	19.6730769231	9.00794767424	8.60396	1023	7103
3.385796070098877	7	20.9791666667	10.0093489285	49.0	10.0	20.9791666667	10.0093489285	9.24331	1007	8110
3.763650894165039	8	24.4634146341	11.3225386298	60.0	9.0	24.4634146341	11.3225386298	10.5388	1003	9113
4.10362434387207	9	24.6585365854	13.8381053195	59.0	9.0	24.6585365854	13.8381053195	11.3922	1011	10124
4.513040065765381	10	24.7073170732	11.902538984	62.0	10.0	24.7073170732	11.902538984	10.6822	1013	11137
4.941920280456543	11	29.0277777778	23.3148571029	125.0	10.0	29.0277777778	23.3148571029	16.3453	1045	12182
5.281903505325317	12	28.6666666667	16.2463671153	85.0	9.0	28.6666666667	16.2463671153	13.0086	1032	13214
5.65472412109375	13	32.6129032258	15.0497613728	77.0	10.0	32.6129032258	15.0497613728	13.4519	1011	14225
6.013866901397705	14	37.8214285714	21.2536611492	94.0	13.0	37.8214285714	21.2536611492	16.7895	1059	15284
6.525292634963989	15	49.380952381	27.783990235	110.0	14.0	49.380952381	27.783990235	21.5684	1037	16321
6.922149419784546	16	40.6923076923	19.9668364097	94.0	13.0	40.6923076923	19.9668364097	16.8109	1058	17379
7.268124341964722	17	38.3333333333	22.4812679226	122.0	13.0	38.3333333333	22.4812679226	17.0962	1035	18414
7.604449987411499	18	46.5909090909	24.7012312739	124.0	22.0	46.5909090909	24.7012312739	19.532	1025	19439
7.922116041183472	19	36.4285714286	22.5965050576	115.0	14.0	36.4285714286	22.5965050576	16.4367	1020	20459
8.184324502944946	20	43.4166666667	16.2324691762	77.0	21.0	43.4166666667	16.2324691762	16.1909	1042	21501
8.46324372291565	21	49.0909090909	20.8782381068	92.0	22.0	49.0909090909	20.8782381068	18.7277	1080	22581
8.748857259750366	22	49.1904761905	22.5147973514	109.0	15.0	49.1904761905	22.5147973514	19.0608	1033	23614
9.020280838012695	23	61.7647058824	32.0927505315	152.0	21.0	61.7647058824	32.0927505315	25.2119	1050	24664
