Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	TimestepsThisBatch	TimestepsSoFar
2.15043401718	0	16.9830508475	7.96281937427	51.0	8.0	16.9830508475	7.96281937427	7.66086	1002	1002
3.2274620533	1	30.6363636364	14.3670881928	62.0	9.0	30.6363636364	14.3670881928	12.9655	1011	2013
4.19691205025	2	45.8636363636	20.0256550331	96.0	20.0	45.8636363636	20.0256550331	17.8545	1009	3022
5.21259212494	3	62.7058823529	37.2523425333	151.0	19.0	62.7058823529	37.2523425333	26.1121	1066	4088
5.87172007561	4	64.625	34.3017401162	150.0	14.0	64.625	34.3017401162	24.4478	1034	5122
6.50191807747	5	101.8	44.6201748092	180.0	51.0	101.8	44.6201748092	34.0929	1018	6140
7.23021793365	6	138.5	12.9228479833	156.0	108.0	138.5	12.9228479833	38.4092	1108	7248
7.9614109993	7	125.333333333	49.9221616341	200.0	47.0	125.333333333	49.9221616341	38.6897	1128	8376
8.61137413979	8	144.857142857	14.1565590192	163.0	129.0	144.857142857	14.1565590192	39.8884	1014	9390
9.39853191376	9	160.857142857	43.1092584402	200.0	96.0	160.857142857	43.1092584402	43.6913	1126	10516
10.3713779449	10	175.833333333	21.2243309016	200.0	149.0	175.833333333	21.2243309016	46.3612	1055	11571
11.412831068	11	175.666666667	32.8718048722	200.0	120.0	175.666666667	32.8718048722	46.3382	1054	12625
12.4157509804	12	175.5	34.8508727772	200.0	120.0	175.5	34.8508727772	47.5214	1053	13678
13.7052390575	13	200.0	0.0	200.0	200.0	200.0	0.0	51.142	1200	14878
15.1312940121	14	200.0	0.0	200.0	200.0	200.0	0.0	50.306	1200	16078
16.659662962	15	200.0	0.0	200.0	200.0	200.0	0.0	50.7514	1200	17278
18.0523221493	16	195.166666667	8.76387788342	200.0	176.0	195.166666667	8.76387788342	49.4166	1171	18449
19.2875540257	17	191.333333333	11.9396631257	200.0	173.0	191.333333333	11.9396631257	46.5612	1148	19597
20.4821379185	18	184.5	13.0096118313	200.0	167.0	184.5	13.0096118313	46.7996	1107	20704
21.614606142	19	183.5	12.6589889012	198.0	165.0	183.5	12.6589889012	45.4859	1101	21805
22.5989019871	20	200.0	0.0	200.0	200.0	200.0	0.0	48.369	1200	23005
23.5958321095	21	200.0	0.0	200.0	200.0	200.0	0.0	49.499	1200	24205
24.5912880898	22	200.0	0.0	200.0	200.0	200.0	0.0	50.0098	1200	25405
25.4663980007	23	200.0	0.0	200.0	200.0	200.0	0.0	49.0495	1200	26605
26.061093092	24	200.0	0.0	200.0	200.0	200.0	0.0	47.8623	1200	27805
26.6386730671	25	200.0	0.0	200.0	200.0	200.0	0.0	47.4378	1200	29005
27.4041011333	26	200.0	0.0	200.0	200.0	200.0	0.0	50.0455	1200	30205
28.2086570263	27	200.0	0.0	200.0	200.0	200.0	0.0	48.7953	1200	31405
