Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	TimestepsThisBatch	TimestepsSoFar
2.046114206314087	0	15.9015873016	7.22384701765	54.0	8.0	15.9015873016	7.22384701765	7.03593	5009	5009
3.8756113052368164	1	25.9378238342	15.0210998207	92.0	9.0	25.9378238342	15.0210998207	12.0741	5006	10015
5.213840484619141	2	46.8504672897	23.1649121299	116.0	11.0	46.8504672897	23.1649121299	18.8705	5013	15028
6.394487619400024	3	65.5714285714	28.5331561846	168.0	13.0	65.5714285714	28.5331561846	23.8189	5049	20077
7.586361885070801	4	76.3939393939	31.0916917617	156.0	25.0	76.3939393939	31.0916917617	25.9605	5042	25119
9.197493553161621	5	104.25	43.4566354734	200.0	34.0	104.25	43.4566354734	34.1916	5004	30123
10.423161029815674	6	124.341463415	44.369628019	200.0	49.0	124.341463415	44.369628019	38.1075	5098	35221
11.746961832046509	7	140.0	40.033319456	200.0	52.0	140.0	40.033319456	40.0523	5040	40261
13.47608494758606	8	169.266666667	34.9780248474	200.0	90.0	169.266666667	34.9780248474	44.7252	5078	45339
15.151602029800415	9	170.7	33.7847598778	200.0	109.0	170.7	33.7847598778	44.4057	5121	50460
16.555952310562134	10	176.724137931	31.7119541821	200.0	111.0	176.724137931	31.7119541821	45.0148	5125	55585
17.75594973564148	11	195.653846154	12.712629419	200.0	142.0	195.653846154	12.712629419	46.7166	5087	60672
18.990431308746338	12	198.0	10.0	200.0	148.0	198.0	10.0	46.2695	5148	65820
20.21884512901306	13	200.0	0.0	200.0	200.0	200.0	0.0	47.0561	5200	71020
21.443050384521484	14	200.0	0.0	200.0	200.0	200.0	0.0	46.4175	5200	76220
22.635377407073975	15	200.0	0.0	200.0	200.0	200.0	0.0	46.6779	5200	81420
23.823479413986206	16	200.0	0.0	200.0	200.0	200.0	0.0	48.097	5200	86620
25.003435850143433	17	200.0	0.0	200.0	200.0	200.0	0.0	48.0214	5200	91820
26.204043865203857	18	200.0	0.0	200.0	200.0	200.0	0.0	48.8903	5200	97020
27.446600914001465	19	200.0	0.0	200.0	200.0	200.0	0.0	50.2689	5200	102220
28.68341875076294	20	200.0	0.0	200.0	200.0	200.0	0.0	50.9236	5200	107420
29.97032880783081	21	200.0	0.0	200.0	200.0	200.0	0.0	50.6595	5200	112620
31.661454439163208	22	200.0	0.0	200.0	200.0	200.0	0.0	51.0705	5200	117820
33.40484404563904	23	200.0	0.0	200.0	200.0	200.0	0.0	51.6357	5200	123020
35.134902238845825	24	200.0	0.0	200.0	200.0	200.0	0.0	51.3801	5200	128220
36.9975004196167	25	200.0	0.0	200.0	200.0	200.0	0.0	51.3158	5200	133420
38.763405561447144	26	200.0	0.0	200.0	200.0	200.0	0.0	51.7763	5200	138620
40.42943716049194	27	200.0	0.0	200.0	200.0	200.0	0.0	53.8724	5200	143820
42.30186057090759	28	200.0	0.0	200.0	200.0	200.0	0.0	53.0499	5200	149020
44.11837959289551	29	200.0	0.0	200.0	200.0	200.0	0.0	54.9186	5200	154220
45.45175313949585	30	200.0	0.0	200.0	200.0	200.0	0.0	54.5554	5200	159420
46.65465307235718	31	200.0	0.0	200.0	200.0	200.0	0.0	55.3547	5200	164620
47.84985280036926	32	200.0	0.0	200.0	200.0	200.0	0.0	55.7078	5200	169820
49.04585409164429	33	194.961538462	22.0357764507	200.0	86.0	194.961538462	22.0357764507	54.6133	5069	174889
50.230737924575806	34	182.821428571	34.9489970952	200.0	72.0	182.821428571	34.9489970952	53.2977	5119	180008
51.43540668487549	35	190.296296296	23.2774168333	200.0	115.0	190.296296296	23.2774168333	53.3462	5138	185146
52.66874623298645	36	197.961538462	8.2670838	200.0	158.0	197.961538462	8.2670838	54.9418	5147	190293
53.84371018409729	37	195.423076923	22.8846153846	200.0	81.0	195.423076923	22.8846153846	54.7139	5081	195374
55.02181124687195	38	195.461538462	22.6923076923	200.0	82.0	195.461538462	22.6923076923	54.6701	5082	200456
56.259193658828735	39	200.0	0.0	200.0	200.0	200.0	0.0	55.0095	5200	205656
57.455888986587524	40	200.0	0.0	200.0	200.0	200.0	0.0	54.6235	5200	210856
58.686737060546875	41	200.0	0.0	200.0	200.0	200.0	0.0	54.715	5200	216056
59.86761498451233	42	197.769230769	11.1538461538	200.0	142.0	197.769230769	11.1538461538	54.2933	5142	221198
61.07137632369995	43	200.0	0.0	200.0	200.0	200.0	0.0	54.2114	5200	226398
62.2677948474884	44	200.0	0.0	200.0	200.0	200.0	0.0	53.4218	5200	231598
63.56892013549805	45	200.0	0.0	200.0	200.0	200.0	0.0	53.9489	5200	236798
64.9778163433075	46	200.0	0.0	200.0	200.0	200.0	0.0	53.4279	5200	241998
66.37864375114441	47	200.0	0.0	200.0	200.0	200.0	0.0	53.1726	5200	247198
67.72752952575684	48	199.576923077	2.11538461538	200.0	189.0	199.576923077	2.11538461538	53.2529	5189	252387
69.10232543945312	49	200.0	0.0	200.0	200.0	200.0	0.0	53.5885	5200	257587
70.34805083274841	50	193.807692308	18.786286387	200.0	117.0	193.807692308	18.786286387	52.2033	5039	262626
72.03481388092041	51	200.0	0.0	200.0	200.0	200.0	0.0	53.0475	5200	267826
