Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	TimestepsThisBatch	TimestepsSoFar
2.811518430709839	0	-186.688415896	40.0465069357	-131.439612679	-250.686963975	151.0	0.0	0.16725	1057	1057
3.954549551010132	1	-208.060968874	22.8888708269	-181.400010464	-244.125141429	151.0	0.0	0.110062	1057	2114
4.795818328857422	2	-287.109452938	44.1764071334	-223.839701929	-363.599243671	151.0	0.0	0.123904	1057	3171
5.561471462249756	3	-466.199321865	68.5969089868	-382.563546973	-559.595243728	151.0	0.0	0.0983488	1057	4228
6.29287314414978	4	-629.244043425	78.417777498	-557.01435387	-802.977418617	151.0	0.0	-0.000889905	1057	5285
6.978727102279663	5	-727.916305883	41.4480244334	-667.838765053	-788.217767519	151.0	0.0	0.0429332	1057	6342
7.6678619384765625	6	-1021.74845389	58.6921657631	-936.858346254	-1107.03566677	151.0	0.0	-0.0143365	1057	7399
8.520199537277222	7	-1113.27515375	46.7560832272	-1024.76136476	-1183.5619954	151.0	0.0	0.0296313	1057	8456
9.774615287780762	8	-1321.78410435	73.0298728688	-1182.72302154	-1429.13385974	151.0	0.0	-0.0626285	1057	9513
11.077041625976562	9	-1451.731268	60.1643226733	-1358.8431408	-1540.35973568	151.0	0.0	0.00300762	1057	10570
12.128352880477905	10	-1662.02886685	46.819863788	-1581.10570639	-1729.29125837	151.0	0.0	-0.00200673	1057	11627
13.206019163131714	11	-1929.67685547	87.9356239537	-1733.44153348	-1996.4760393	151.0	0.0	-0.0479492	1057	12684
14.413236618041992	12	-2202.47985857	98.8568332472	-2031.53185769	-2352.94781498	151.0	0.0	0.0976273	1057	13741
15.686748266220093	13	-2370.5581872	84.3818147489	-2251.86340376	-2541.73861404	151.0	0.0	-0.040385	1057	14798
16.90576934814453	14	-2638.56235518	107.539866306	-2525.86204008	-2824.80192241	151.0	0.0	-0.0404542	1057	15855
18.009340047836304	15	-2848.38959772	70.1828127124	-2712.97546636	-2946.51498748	151.0	0.0	0.0357128	1057	16912
19.059234380722046	16	-3102.2798623	68.9136648759	-3012.74381024	-3219.39221538	151.0	0.0	-0.0280406	1057	17969
