Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	TimestepsThisBatch	TimestepsSoFar
2.6996617317199707	0	-361.253525146	79.227807482	-263.674772436	-445.377303326	251.0	0.0	0.101629	1004	1004
3.775522470474243	1	-319.464534886	20.202403572	-285.038516477	-336.680454579	251.0	0.0	0.0638778	1004	2008
4.752354860305786	2	-384.972608714	25.1858523684	-344.556032863	-412.943886514	251.0	0.0	-0.0442078	1004	3012
5.6656434535980225	3	-345.47404014	78.1263552781	-267.754402767	-454.614865651	251.0	0.0	-0.0174693	1004	4016
6.591662168502808	4	-334.771573077	54.1972904524	-284.62714732	-423.979111357	251.0	0.0	-0.0320113	1004	5020
7.475271224975586	5	-303.954561535	15.4852844975	-287.977114975	-321.345409169	251.0	0.0	-0.0636455	1004	6024
8.254647016525269	6	-310.885849926	77.1294304239	-240.771505708	-432.558892436	251.0	0.0	0.0844519	1004	7028
9.116437435150146	7	-360.115846795	83.4193474558	-224.221708598	-451.519956256	251.0	0.0	0.0400374	1004	8032
10.08985161781311	8	-362.76803476	88.0577364578	-222.852902866	-446.671996394	251.0	0.0	-0.00512024	1004	9036
10.982911586761475	9	-327.807702365	31.5072554247	-285.386931872	-363.934679311	251.0	0.0	0.125571	1004	10040
11.795672416687012	10	-319.798031076	69.059978375	-228.580855437	-417.644230686	251.0	0.0	-0.0251992	1004	11044
12.463371992111206	11	-326.67818691	31.8096613235	-275.938813653	-363.485708572	251.0	0.0	0.0127986	1004	12048
13.082548141479492	12	-326.960115939	36.7287262697	-269.171366435	-371.189883432	251.0	0.0	0.0179825	1004	13052
13.699760437011719	13	-385.987230513	37.8554674336	-322.446446943	-418.045512727	251.0	0.0	-0.0193112	1004	14056
14.491347789764404	14	-327.692395757	99.8252130461	-155.509902986	-399.434552548	251.0	0.0	-0.0256271	1004	15060
15.380664110183716	15	-334.950557768	54.4847565989	-279.276682144	-417.810851414	251.0	0.0	0.0152347	1004	16064
16.23532271385193	16	-377.38038589	29.2574738624	-356.527518341	-427.539774559	251.0	0.0	0.14119	1004	17068
17.117149829864502	17	-327.022521409	67.2500138307	-264.296989472	-432.188672259	251.0	0.0	0.0512848	1004	18072
18.085275411605835	18	-355.022611493	50.9424445401	-311.614398961	-441.555483375	251.0	0.0	-0.0669998	1004	19076
18.91899561882019	19	-329.4873129	22.7357384309	-310.225854534	-368.272386191	251.0	0.0	0.0560875	1004	20080
