Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	TimestepsThisBatch	TimestepsSoFar
2.2444677352905273	0	7.7	4.49041714697	27.0	3.0	7.7	4.49041714697	-7.75288	1001	1001
3.121459722518921	1	5.32978723404	1.94273495456	16.0	3.0	5.32978723404	1.94273495456	-4.84735	1002	2003
3.833766222000122	2	4.43805309735	1.39790099185	10.0	2.0	4.43805309735	1.39790099185	-4.1433	1003	3006
4.450342655181885	3	3.92549019608	1.03957818317	8.0	2.0	3.92549019608	1.03957818317	-3.72575	1001	4007
5.056803226470947	4	3.68014705882	1.06269080314	10.0	2.0	3.68014705882	1.06269080314	-3.49287	1001	5008
5.675070524215698	5	3.44673539519	0.807874472713	8.0	2.0	3.44673539519	0.807874472713	-3.33726	1003	6011
6.305934429168701	6	3.26298701299	0.768068187136	7.0	2.0	3.26298701299	0.768068187136	-3.17435	1005	7016
6.943288087844849	7	3.08307692308	0.70330412084	6.0	2.0	3.08307692308	0.70330412084	-3.07973	1002	8018
7.590744256973267	8	2.91279069767	0.745887408367	6.0	2.0	2.91279069767	0.745887408367	-2.93525	1002	9020
8.253790378570557	9	2.72010869565	0.599300306817	5.0	2.0	2.72010869565	0.599300306817	-2.77451	1001	10021
8.929080963134766	10	2.5175879397	0.578893599944	5.0	2.0	2.5175879397	0.578893599944	-2.64907	1002	11023
9.654489517211914	11	2.31712962963	0.526064266821	5.0	2.0	2.31712962963	0.526064266821	-2.49184	1001	12024
10.388606071472168	12	2.23162583519	0.427117841639	4.0	2.0	2.23162583519	0.427117841639	-2.46911	1002	13026
11.140480756759644	13	2.12978723404	0.342341681761	4.0	2.0	2.12978723404	0.342341681761	-2.40693	1001	14027
11.87211537361145	14	2.05327868852	0.224588668177	3.0	2.0	2.05327868852	0.224588668177	-2.25313	1002	15029
12.6087486743927	15	2.02631578947	0.160072698166	3.0	2.0	2.02631578947	0.160072698166	-2.25318	1001	16030
13.369031190872192	16	2.00601202405	0.0773038137154	3.0	2.0	2.00601202405	0.0773038137154	-2.16761	1001	17031
14.107190608978271	17	2.01204819277	0.109101025761	3.0	2.0	2.01204819277	0.109101025761	-2.24497	1002	18033
14.840395450592041	18	2.004	0.0631189353522	3.0	2.0	2.004	0.0631189353522	-2.21369	1002	19035
15.57672119140625	19	2.002	0.0446766158074	3.0	2.0	2.002	0.0446766158074	-2.26951	1001	20036
16.344995498657227	20	2.0	0.0	2.0	2.0	2.0	0.0	-2.19865	1002	21038
17.087614059448242	21	2.0	0.0	2.0	2.0	2.0	0.0	-2.15899	1002	22040
17.824389696121216	22	2.0	0.0	2.0	2.0	2.0	0.0	-2.15248	1002	23042
18.608021020889282	23	2.0	0.0	2.0	2.0	2.0	0.0	-2.19972	1002	24044
19.863964557647705	24	2.0	0.0	2.0	2.0	2.0	0.0	-2.19341	1002	25046
20.96631383895874	25	2.0	0.0	2.0	2.0	2.0	0.0	-2.25637	1002	26048
22.09969425201416	26	2.0	0.0	2.0	2.0	2.0	0.0	-2.19338	1002	27050
23.272709131240845	27	2.0	0.0	2.0	2.0	2.0	0.0	-2.28223	1002	28052
24.39792823791504	28	2.0	0.0	2.0	2.0	2.0	0.0	-2.22632	1002	29054
25.524699687957764	29	2.0	0.0	2.0	2.0	2.0	0.0	-2.19528	1002	30056
26.478283643722534	30	2.0	0.0	2.0	2.0	2.0	0.0	-2.24839	1002	31058
27.284468173980713	31	2.0	0.0	2.0	2.0	2.0	0.0	-2.22435	1002	32060
28.252148866653442	32	2.0	0.0	2.0	2.0	2.0	0.0	-2.27201	1002	33062
29.264816284179688	33	2.0	0.0	2.0	2.0	2.0	0.0	-2.21802	1002	34064
30.27311658859253	34	2.0	0.0	2.0	2.0	2.0	0.0	-2.28523	1002	35066
31.315711736679077	35	2.0	0.0	2.0	2.0	2.0	0.0	-2.18785	1002	36068
32.37813329696655	36	2.0	0.0	2.0	2.0	2.0	0.0	-2.22336	1002	37070
33.42838501930237	37	2.0	0.0	2.0	2.0	2.0	0.0	-2.22005	1002	38072
34.5370979309082	38	2.0	0.0	2.0	2.0	2.0	0.0	-2.18836	1002	39074
35.67930006980896	39	2.0	0.0	2.0	2.0	2.0	0.0	-2.18441	1002	40076
36.77371025085449	40	2.0	0.0	2.0	2.0	2.0	0.0	-2.25179	1002	41078
37.85174012184143	41	2.0	0.0	2.0	2.0	2.0	0.0	-2.16741	1002	42080
38.91007590293884	42	2.0	0.0	2.0	2.0	2.0	0.0	-2.24903	1002	43082
40.17162299156189	43	2.0	0.0	2.0	2.0	2.0	0.0	-2.19616	1002	44084
41.361210107803345	44	2.0	0.0	2.0	2.0	2.0	0.0	-2.20189	1002	45086
42.45250153541565	45	2.0	0.0	2.0	2.0	2.0	0.0	-2.1796	1002	46088
43.713078022003174	46	2.0	0.0	2.0	2.0	2.0	0.0	-2.26002	1002	47090
44.80017447471619	47	2.0	0.0	2.0	2.0	2.0	0.0	-2.16464	1002	48092
45.95650291442871	48	2.0	0.0	2.0	2.0	2.0	0.0	-2.20279	1002	49094
47.084413290023804	49	2.0	0.0	2.0	2.0	2.0	0.0	-2.20055	1002	50096
48.28000473976135	50	2.0	0.0	2.0	2.0	2.0	0.0	-2.25884	1002	51098
49.50208353996277	51	2.0	0.0	2.0	2.0	2.0	0.0	-2.20553	1002	52100
50.69437098503113	52	2.0	0.0	2.0	2.0	2.0	0.0	-2.215	1002	53102
51.871758460998535	53	2.0	0.0	2.0	2.0	2.0	0.0	-2.14207	1002	54104
52.988001108169556	54	2.0	0.0	2.0	2.0	2.0	0.0	-2.17063	1002	55106
53.923152685165405	55	2.0	0.0	2.0	2.0	2.0	0.0	-2.23813	1002	56108
54.706401348114014	56	2.0	0.0	2.0	2.0	2.0	0.0	-2.17176	1002	57110
55.49107265472412	57	2.0	0.0	2.0	2.0	2.0	0.0	-2.19913	1002	58112
56.23925018310547	58	2.0	0.0	2.0	2.0	2.0	0.0	-2.27226	1002	59114
56.97766423225403	59	2.0	0.0	2.0	2.0	2.0	0.0	-2.2281	1002	60116
57.71696877479553	60	2.0	0.0	2.0	2.0	2.0	0.0	-2.18471	1002	61118
